customer_name,total_sales,customer_rank
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Emily Phan",5478.0608,769
"Yoseph Carroll",5454.35,786
"Yoseph Carroll",5454.35,786
"Yoseph Carroll",5454.35,786
"Yoseph Carroll",5454.35,786
"Yoseph Carroll",5454.35,786
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Stefania Perrino",5440.319,791
"Luke Weiss",5420.513999999999,800
"Luke Weiss",5420.513999999999,800
"Luke Weiss",5420.513999999999,800
"Luke Weiss",5420.513999999999,800
"Luke Weiss",5420.513999999999,800
"Luke Weiss",5420.513999999999,800
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Thomas Seio",5371.09,806
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Tonja Turnell",5364.808000000001,813
"Mitch Webber",5341.9,820
"Mitch Webber",5341.9,820
"Mitch Webber",5341.9,820
"Mitch Webber",5341.9,820
"Mitch Webber",5341.9,820
"Mitch Webber",5341.9,820
"Tom Prescott",5329.0048,826
"Tom Prescott",5329.0048,826
"Tom Prescott",5329.0048,826
"Tom Prescott",5329.0048,826
"Tom Prescott",5329.0048,826
"Dianna Wilson",5256.848,831
"Dianna Wilson",5256.848,831
"Dianna Wilson",5256.848,831
"Dianna Wilson",5256.848,831
"Mitch Willingham",5253.876,835
"Mitch Willingham",5253.876,835
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Harold Ryan",5248.786999999999,837
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Steven Cartwright",5226.209999999998,844
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Tamara Willingham",5164.626,854
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Cathy Prescott",5164.101999999999,861
"Lena Radford",5142.891999999999,868
"Lena Radford",5142.891999999999,868
"Lena Radford",5142.891999999999,868
"Lena Radford",5142.891999999999,868
"Lena Radford",5142.891999999999,868
"Lena Radford",5142.891999999999,868
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Resi Pölking",5142.139999999999,874
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Mike Pelletier",5087.92,885
"Ivan Liston",5040.736,894
"Ivan Liston",5040.736,894
"Ivan Liston",5040.736,894
"Ivan Liston",5040.736,894
"Ivan Liston",5040.736,894
"Ivan Liston",5040.736,894
"Dave Hallsten",4932.871999999999,900
"Dave Hallsten",4932.871999999999,900
"Dave Hallsten",4932.871999999999,900
"Dave Hallsten",4932.871999999999,900
"Dave Hallsten",4932.871999999999,900
"Dave Hallsten",4932.871999999999,900
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Irene Maddox",4930.473999999999,906
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Ted Trevino",4915.602,913
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Kunst Miller",4909.472000000001,920
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Philisse Overcash",4893.043000000001,928
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Heather Kirkland",4877.784,937
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Anthony Jacobs",4867.344,945
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Alan Hwang",4805.344,952
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Russell Applegate",4781.367000000001,961
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Joe Kamberova",4769.900000000001,970
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Jim Kriz",4752.442000000001,979
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Bart Watters",4750.357999999999,987
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Tracy Blumstein",4730.628,994
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Sue Ann Reed",4708.525500000001,1003
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Laurel Beltran",4704.304000000001,1013
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Erin Smith",4648.516,1021
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Kean Thornton",4642.088400000001,1029
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Sample Company A",4624.572000000001,1039
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Deborah Brumfield",4621.656999999999,1048
"Giulietta Baptist",4594.328,1056
"Giulietta Baptist",4594.328,1056
"Giulietta Baptist",4594.328,1056
"Giulietta Baptist",4594.328,1056
"Giulietta Baptist",4594.328,1056
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Rick Bensley",4556.566000000002,1061
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Anthony Rawles",4523.335999999999,1073
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Arthur Gainer",4510.7970000000005,1081
"Stewart Carmichael",4492.656999999999,1091
"Stewart Carmichael",4492.656999999999,1091
"Stewart Carmichael",4492.656999999999,1091
"Stewart Carmichael",4492.656999999999,1091
"Stewart Carmichael",4492.656999999999,1091
"Stewart Carmichael",4492.656999999999,1091
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Kelly Lampkin",4483.784,1097
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Linda Cazamias",4481.162,1105
"Anna Andreadi",4455.895,1113
"Anna Andreadi",4455.895,1113
"Anna Andreadi",4455.895,1113
"Anna Andreadi",4455.895,1113
"Anna Andreadi",4455.895,1113
"Anna Andreadi",4455.895,1113
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Theone Pippenger",4454.056,1119
"Eugene Moren",4438.331999999999,1128
"Eugene Moren",4438.331999999999,1128
"Eugene Moren",4438.331999999999,1128
"Eugene Moren",4438.331999999999,1128
"Eugene Moren",4438.331999999999,1128
"Mark Cousins",4432.138,1133
"Mark Cousins",4432.138,1133
"Mark Cousins",4432.138,1133
"Mark Cousins",4432.138,1133
"Mark Cousins",4432.138,1133
"Katrina Willman",4416.52,1138
"Katrina Willman",4416.52,1138
"Katrina Willman",4416.52,1138
"Katrina Willman",4416.52,1138
"Katrina Willman",4416.52,1138
"Bradley Drucker",4408.2970000000005,1143
"Bradley Drucker",4408.2970000000005,1143
"Bradley Drucker",4408.2970000000005,1143
"Bradley Drucker",4408.2970000000005,1143
"Bradley Drucker",4408.2970000000005,1143
"Bradley Drucker",4408.2970000000005,1143
"Anthony Johnson",4391.491,1149
"Anthony Johnson",4391.491,1149
"Anthony Johnson",4391.491,1149
"Anthony Johnson",4391.491,1149
"Anthony Johnson",4391.491,1149
"Anthony Johnson",4391.491,1149
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Arianne Irving",4375.785999999999,1155
"Scot Coram",4371.9580000000005,1164
"Scot Coram",4371.9580000000005,1164
"Scot Coram",4371.9580000000005,1164
"Scot Coram",4371.9580000000005,1164
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Gary Zandusky",4355.15,1168
"Steven Roelle",4345.8859999999995,1177
"Steven Roelle",4345.8859999999995,1177
"Steven Roelle",4345.8859999999995,1177
"Steven Roelle",4345.8859999999995,1177
"Steven Roelle",4345.8859999999995,1177
"Steven Roelle",4345.8859999999995,1177
"Ellis Ballard",4344.508,1183
"Ellis Ballard",4344.508,1183
"Ellis Ballard",4344.508,1183
"Ellis Ballard",4344.508,1183
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Natalie DeCherney",4281.389,1187
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Matt Abelman",4280.620999999999,1196
"Jamie Kunitz",4278.17,1207
"Jamie Kunitz",4278.17,1207
"Jamie Kunitz",4278.17,1207
"Jamie Kunitz",4278.17,1207
"Jamie Kunitz",4278.17,1207
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Dave Brooks",4265.294000000002,1212
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Toby Carlisle",4261.852,1219
"Alan Schoenberger",4249,1227
"Alan Schoenberger",4249,1227
"Alan Schoenberger",4249,1227
"Alan Schoenberger",4249,1227
"Alan Schoenberger",4249,1227
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Tracy Hopkins",4229.5560000000005,1232
"Bill Eplett",4204.6759999999995,1239
"Bill Eplett",4204.6759999999995,1239
"Bill Eplett",4204.6759999999995,1239
"Bill Eplett",4204.6759999999995,1239
"Bill Eplett",4204.6759999999995,1239
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Jill Fjeld",4198.332,1244
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Frank Hawley",4190.704,1252
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Muhammed Yedwab",4134.396000000001,1261
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Dean Katz",4125.843999999999,1272
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Claudia Bergmann",4123.5154999999995,1280
"Peter McVee",4115.662,1288
"Peter McVee",4115.662,1288
"Peter McVee",4115.662,1288
"Peter McVee",4115.662,1288
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Stewart Visinsky",4105.305,1292
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Denise Monton",4074.4720000000007,1301
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Frank Preis",4046.7460000000005,1309
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Sung Pak",4028.588,1317
"Susan Pistek",3990.6890000000003,1327
"Susan Pistek",3990.6890000000003,1327
"Susan Pistek",3990.6890000000003,1327
"Susan Pistek",3990.6890000000003,1327
"Susan Pistek",3990.6890000000003,1327
"Susan Pistek",3990.6890000000003,1327
"Craig Molinari",3984.4524,1333
"Craig Molinari",3984.4524,1333
"Craig Molinari",3984.4524,1333
"Craig Molinari",3984.4524,1333
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Michael Paige",3983.6420000000003,1337
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Sean Christensen",3971.0639999999994,1346
"Dana Kaydos",3943.0399999999995,1353
"Dana Kaydos",3943.0399999999995,1353
"Dana Kaydos",3943.0399999999995,1353
"Dana Kaydos",3943.0399999999995,1353
"Dana Kaydos",3943.0399999999995,1353
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Luke Foster",3930.509,1358
"Gary Hwang",3925.742,1365
"Gary Hwang",3925.742,1365
"Gary Hwang",3925.742,1365
"Gary Hwang",3925.742,1365
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"George Ashbrook",3919.7760000000003,1369
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Ken Heidel",3918.966,1377
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Dorothy Badders",3908.8028,1386
"Kelly Collister",3908.2619999999997,1393
"Kelly Collister",3908.2619999999997,1393
"Kelly Collister",3908.2619999999997,1393
"Kelly Collister",3908.2619999999997,1393
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Chris Cortes",3902.522,1397
"Nora Paige",3896.6420000000003,1408
"Nora Paige",3896.6420000000003,1408
"Nora Paige",3896.6420000000003,1408
"Nora Paige",3896.6420000000003,1408
"Nora Paige",3896.6420000000003,1408
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"Pierre Wener",3878.3149999999996,1413
"John Stevenson",3868.02,1420
"John Stevenson",3868.02,1420
"John Stevenson",3868.02,1420
"John Stevenson",3868.02,1420
"John Stevenson",3868.02,1420
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Fred Chung",3865.845999999999,1425
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Ruben Ausman",3832.3139999999994,1432
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Roland Schwarz",3831.93,1439
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Annie Thurman",3831.8640000000005,1447
"Olvera Toch",3818.6240000000003,1457
"Olvera Toch",3818.6240000000003,1457
"Olvera Toch",3818.6240000000003,1457
"Olvera Toch",3818.6240000000003,1457
"Olvera Toch",3818.6240000000003,1457
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Rose O'Brian",3815.478,1462
"Michael Chen",3805.714000000001,1469
"Michael Chen",3805.714000000001,1469
"Michael Chen",3805.714000000001,1469
"Michael Chen",3805.714000000001,1469
"Michael Chen",3805.714000000001,1469
"Michael Chen",3805.714000000001,1469
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Michael Moore",3794.08,1475
"Carol Adams",3789.7228,1486
"Carol Adams",3789.7228,1486
"Carol Adams",3789.7228,1486
"Carol Adams",3789.7228,1486
"Carol Adams",3789.7228,1486
"Carol Adams",3789.7228,1486
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Matthew Grinstein",3785.276,1492
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
"Sanjit Jacobs",3777.8799999999997,1499
